Collection Name,Title#1,Creator#1,CreatorLink#1,Creator#2,CreatorLink#2,Publisher#1,PublisherLink#1,Contributor#1,Contributor#2,Scientific Name#1,Higher Classification#1,Higher Classification Source#1,Scientific Name#2,Higher Classification#2,Higher Classification Source#2,Scientific Name#3,Higher Classification#3,Higher Classification Source#3,Scientific Name#4,Higher Classification#4,Higher Classification Source#4,Scientific Name#5,Higher Classification#5,Higher Classification Source#5,Description#1,Description#2,Description#3,Description#4,Description#5,Date#1,Type#1,TypeLink#1,Format#1,FormatLink#1,Format#2,FormatLink#2,Format#3,FormatLink#3,Coverage#1,CoverageLink#1,Coverage#2,CoverageLink#2,Coverage#3,CoverageLink#3,Subject#1,SubjectLink#1,Subject#2,SubjectLink#2,Subject#3,SubjectLink#3,Subject#4,SubjectLink#4,Subject#5,SubjectLink#5,Subject#6,SubjectLink#6,Subject#7,SubjectLink#7,Subject#8,SubjectLink#8,Subject#9,SubjectLink#9,Subject#10,SubjectLink#10,Subject#11,SubjectLink#11,Subject#12,SubjectLink#12,Subject#13,SubjectLink#13,Identifier ARK#1,Identifier#1,Language#1,LanguageLink#1,Relation#1,RelationLink#1,Relation#2,Relation#3,Rights#1,RightsLink#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Theodore Dru Alison Cockerell Papers,Notes on Glossina armatipes,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Glossina armatipes,Animalia | Arthropoda | Insecta | Diptera | Glossinidae,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Circa 1916,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/xb4v96067484,narv_cockerellFlorissant_038_007_031.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,89,4847,narv_cockerellFlorissant_038_007_031.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~89~147443
Theodore Dru Alison Cockerell Papers,Notes on Paloestrus oligocenus,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Paloestrus oligocenus,Animalia | Arthropoda | Insecta | Diptera,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/r08n0h61q09j,narv_cockerellFlorissant_038_007_032.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,90,4847,narv_cockerellFlorissant_038_007_032.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~90~147441
Theodore Dru Alison Cockerell Papers,Letter from Frank E. Lutz to unidentified recipient Herbert Osborn re Glossina oligocena and G. osborni,"Lutz, Frank Eugene, 1879-1943, author",http://id.loc.gov/authorities/names/n85121419,,,,,,,Glossina oligocenus,Animalia | Arthropoda | Insecta | Diptera | Glossinidae,GBIF,Glossina osborni,Animalia | Arthropoda | Insecta | Diptera | Glossinidae,GBIF,,,,,,,,,,"Letter is addressed to ""President Osborn."" Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 7.",,,,1916-10-26,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/qv5f2p74w79c,narv_cockerellFlorissant_038_007_033.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,91,4847,narv_cockerellFlorissant_038_007_033.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~91~147439
Theodore Dru Alison Cockerell Papers,Notes on Glossina osborni,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Glossina osborni,Animalia | Arthropoda | Insecta | Diptera | Glossinidae,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/tw6g7n24c42r,narv_cockerellFlorissant_038_007_034.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,92,4847,narv_cockerellFlorissant_038_007_034.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~92~147437
Theodore Dru Alison Cockerell Papers,Notes on Glossina veterna,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Glossina veterna,Animalia | Arthropoda | Insecta | Diptera | Glossinidae,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Circa 1916,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/3q873x32j5s7,narv_cockerellFlorissant_038_007_035.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,93,4847,narv_cockerellFlorissant_038_007_035.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~93~147435
Theodore Dru Alison Cockerell Papers,Notes on Heteromyza (?) miocenica,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Heteromyza miocenica,Animalia | Arthropoda | Insecta | Diptera | Heteromyzidae,GBIF,,,,,,,,,,,,,Genus is conjectural in Cockerell's notes. Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/p17z653863rt,narv_cockerellFlorissant_038_007_036.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,94,4847,narv_cockerellFlorissant_038_007_036.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~94~147433
Theodore Dru Alison Cockerell Papers,Notes on Atrichops hesperius,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Atrichops hesperius,Animalia | Arthropoda | Insecta | Diptera | Athericidae,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/zt2g9f52z883,narv_cockerellFlorissant_038_007_037.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,95,4847,narv_cockerellFlorissant_038_007_037.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~95~147431
Theodore Dru Alison Cockerell Papers,Notes on Dialysis revelata,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Dialysis revelata,Animalia | Arthropoda | Insecta | Diptera | Xylophagidae,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/f54w3k95k3jv,narv_cockerellFlorissant_038_007_038.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,96,4847,narv_cockerellFlorissant_038_007_038.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~96~147429
Theodore Dru Alison Cockerell Papers,Notes on Leptis mystaceaeformis,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Leptis mystaceaeformis,Animalia | Arthropoda | Insecta | Diptera | Rhagionidae | Rhagio,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/540k131371v6,narv_cockerellFlorissant_038_007_039.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,97,4847,narv_cockerellFlorissant_038_007_039.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~97~147427
Theodore Dru Alison Cockerell Papers,Notes on Leptis mystaceaeformis,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Leptis mystaceaeformis,Animalia | Arthropoda | Insecta | Diptera | Rhagionidae | Rhagio,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,1911-03-01,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/515x1212k0b9,narv_cockerellFlorissant_038_007_040.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,98,4847,narv_cockerellFlorissant_038_007_040.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~98~147425
Theodore Dru Alison Cockerell Papers,Notes on Leptis mystaceaeformis,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Leptis mystaceaeformis,Animalia | Arthropoda | Insecta | Diptera | Rhagionidae | Rhagio,GBIF,,,,,,,,,,,,,Classified by Cockerell; scientific classification may have changed.,"Box 38, Folder 7.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/5b4s6m04s4jz,narv_cockerellFlorissant_038_007_041.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,99,4847,narv_cockerellFlorissant_038_007_041.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~99~147423
