"Collection Name","Title#1","Creator#1","CreatorLink#1","Creator#2","CreatorLink#2","Publisher#1","PublisherLink#1","Contributor#1","Contributor#2","Scientific Name#1","Higher Classification#1","Higher Classification Source#1","Scientific Name#2","Higher Classification#2","Higher Classification Source#2","Scientific Name#3","Higher Classification#3","Higher Classification Source#3","Scientific Name#4","Higher Classification#4","Higher Classification Source#4","Scientific Name#5","Higher Classification#5","Higher Classification Source#5","Description#1","DescriptionLink#1","Description#2","Description#3","Description#4","Description#5","Date#1","Type#1","TypeLink#1","Format#1","FormatLink#1","Format#2","FormatLink#2","Format#3","FormatLink#3","Format#4","FormatLink#4","Coverage#1","CoverageLink#1","Coverage#2","CoverageLink#2","Coverage#3","CoverageLink#3","Subject#1","SubjectLink#1","Subject#10","SubjectLink#10","Subject#11","SubjectLink#11","Subject#12","SubjectLink#12","Subject#13","SubjectLink#13","Subject#2","SubjectLink#2","Subject#3","SubjectLink#3","Subject#4","SubjectLink#4","Subject#5","SubjectLink#5","Subject#6","SubjectLink#6","Subject#7","SubjectLink#7","Subject#8","SubjectLink#8","Subject#9","SubjectLink#9","Identifier#1","Identifier ARK#1","Source#1","SourceLink#1","Language#1","LanguageLink#1","Relation#1","RelationLink#1","Relation#2","Relation#3","Rights#1","RightsLink#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Theodore Dru Alison Cockerell Papers","Colorado wild life","Unidentified creator","local","","","","","","","","","","","","","","","","","","","","","","Title from leader includes ""Reel 2, Roll 1: Colorado Museum of Natural History,"" ""Buffalo and Birds."" Images of birds and other animals in natural settings, with identifying intertitles. Species include mallard, cliff swallow, bank swallow, badger, western robin, antelope, coyote, and bison.","","00:00 Title card that reads, â€œMallard.â€ The camera pans across a field and towards a river; 01:11 Close-up of a mallard duck and ducklings swimming in the water; 01:53 The words â€œCliff Swallowâ€ appear. Hundreds of swallows are shown flying in the sky and perched on the side of rock in their birdsâ€™ nests; 03:35 The words â€œBank Swallowâ€ appear. The birds are shown flying around and perched near their nests; 07:25 The word â€œBadgerâ€ appears and a close-up of a badger poking its head up and out of the ground is shown. The badger also burrows itself into the ground; 09:51 The words â€œWestern Robinâ€ appear and shows a nest of robin birds feeding. One robin attempts to pull a worm out of the ground and baths; 12:26 The words â€œAntelope â€“ scarce yet curiousâ€ appear and displays several antelope grazing in a tall field of grass; 13:30 The words â€œA coyote â€“ more often heard than seenâ€ appears and shows one coyote walking through grass and perched on top of a rock; 14:12 The words â€œThe mighty bisonâ€ appears and shows a herd of bison standing in a field. Cowboys roundup the herd in a field.","1 film reel (16 mm) black and white; silent; acetate film; 15:45","","","1905-04-18","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Science films","http://id.loc.gov/authorities/genreForms/gf2011026559","black-and-white films (visual works)","http://vocab.getty.edu/page/aat/300417958","silent films","http://vocab.getty.edu/page/aat/300252071","","","","","","","","","Animals","http://id.worldcat.org/fast/809468","","","","","","","","","Animal behavior","http://id.worldcat.org/fast/809079","Birds","http://id.worldcat.org/fast/832970","Colorado","http://id.worldcat.org/fast/1210251","","","","","","","","","","","U183044144626_narv_cockerell_coloradoWildlife_a.mp4","https://ark.colorado.edu/ark:/47540/zn973997s0zg","University of Colorado Boulder Libraries Rare and Distinctive Collections","COU: 359","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","417","312365","5112","U183044144626_narv_cockerell_coloradoWildlife_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~417~312365"
"Theodore Dru Alison Cockerell Papers","Reptiles: a silent teaching film","Unidentified creator","local","","","Encyclopaedia Britannica Films, Inc.","local","","","","","","","","","","","","","","","","","","Producer, Encyclopaedia Britannica Films, Inc. Images of snakes, lizards, alligators, turtles, and tortoises, with informational intertitles Species include copperhead, rattlesnake, coral snake, chameleon, spiny swift, horned toad, ignuana, gila monster, desert tortoise, and sea tortoise.","Intertitles: 00:06 Snakes are covered with scales 00:33 Snakes with a pit between eye and nostril are poisonous. The water moccasin 01:00 In biting, poison pours through the fangs 01:27 The copperhead is marked with an hourglass pattern 01:54 The rattlesnake sounds its warning 02:32 The coral snake is marked with rings of red, black and yellow 03:06 The outer skin is shed at regular intervals 03:30 Lizards 03:40 The American ""chameleon"" is able to change color 04:07 Its toes are tipped with sticky pads 04:40 The spiny swifts are small and active 05:15 Horned ""toads"" are desert lizards 05:36 The common iguana from tropical American 06:06 The gila monster is the only poisonous lizard in the United States 06:36 A well-fed specimen has a fat tail 06:46 Alligators 07:20 Bony plates protect the back 08:26 On land it is less agile 08:51 The eggs are laid on land 10:10 Tortoises and Turtles The box tortoise 11:16 The upper shell is formed by the fusion of backbone and ribs 12:07 Getting ready for winter 12:28 The desert tortoise 12:45 The young hatch from eggs 13:30 Sea turtles","1 film reel (16 mm); color (tinted), silent","Runtime: 14:56","","","1932","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","video/mp4","","","","","","","","","","Reptiles--Study and teaching","http://id.worldcat.org/fast/1095052","","","","","","","","","Reptiles--Behavior","http://id.worldcat.org/fast/1095023","Reptiles--Anatomy","http://id.worldcat.org/fast/1095022","Reptiles--Habitat","http://id.worldcat.org/fast/1095037","Poisonous animals","http://id.worldcat.org/fast/1068156","Venom","http://id.worldcat.org/fast/1165238","","","","","","","U183044144684_narv_cockerell_reptilesSilentTeachingFilm_a.mp4","https://ark.colorado.edu/ark:/47540/s88k5f43f8m0","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","418","1231280","5114","U183044144684_narv_cockerell_reptilesSilentTeachingFilm_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~418~1231280"
"Theodore Dru Alison Cockerell Papers","World parade: London","Unidentified creator","local","","","Castle Films","local","","","","","","","","","","","","","","","","","","Producer, Castle Films. Travelogue footage with views of London landmarks.","Intertitles: 00:03 The World Parade 00:08 London 00:11 Buckingham Palace and ""The Changing of the Guard"" 01:22 Constitution Hill leads from the Palace to Hyde Park 02:36 The British Museum and Regents Park with its famous zoo 03:22 Picadilly Circus, pulsating with the life of a great city 04:01 Trafalgar Square - National Gallery - Church of St. Martin's and Nelson's Column 04:32 The colorful Horse Guards at Whitehall 05:08 Home of the Prime Minister - the most celebrated address in the world 05:37 The Cenotaph 06:19 Scotland Yard - The Eyes of London 06:37 Westminster Abbey 07:21 St. Paul's Cathedral rises from Ludgate Hill 07:43 The Bank of England 08:45 The Tower of London built nearly 900 years ago by William the Conqueror 09:11 Glowing symbols of Empire The Crown Jewels 10:06 London Bridge 11:52 London by night! A great city of good taste, good fellowship and tradition 12:46 Castle Films copyrighted Reg. U.S. Pat.Off. The End","1 film reel (16 mm); black and white, silent","Runtime: 12:54","","","1940","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","black-and-white film","http://vocab.getty.edu/aat/300127344","video/mp4","","","","England--London","http://id.worldcat.org/fast/1204271","","","","","Buckingham Palace (London, England)","http://id.worldcat.org/fast/631342","","","","","","","","","Crown jewels","http://id.worldcat.org/fast/884294","Prime ministers","http://id.worldcat.org/fast/1076416","City and town life in motion pictures","http://id.worldcat.org/fast/862099","William I, King of England, 1027 or 1028-1087","http://id.worldcat.org/fast/1858101","","","","","","","","","U183071244229_narv_cockerell_worldParadeLondon_a.mp4","https://ark.colorado.edu/ark:/47540/95536z37d9wt","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","419","1231278","5114","U183071244229_narv_cockerell_worldParadeLondon_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~419~1231278"
"Theodore Dru Alison Cockerell Papers","World parade: Paris the beautiful","Castle, Eugene W., 1897-1960","local","","","Castle Films","local","","","","","","","","","","","","","","","","","","Producer, Castle Films; Editor, Eugene W. Castle. Travelogue footage with views of Paris landmarks.","Intertitles: 00:00 The World Parade ""Paris The Beautiful"" Edited by Eugene W. Castle. A Castle Films Production Copyrighted Reg. U.S. Pat.Off. 00:02 Staunch - Glamorous - Patriotic - Cosmopolitan - the Paris of yesterday - and today 00:15 The Eiffel Tower that peers majestically down on the Capital of France 00:48 The world famous Rue de la Paix is lined with shops of all kinds 01:06 The Place de l'Opera. Outside - the heaviest traffic in France. Inside - the greatest music in the world 01:30 The famous river Seine. The Hotel de Ville, or City Hall on the right bank 01:56 Towering above the Bishop's Gardens is the Cathedral of Notre Dame 02:55 On the left bank of the Seine -- the Latin Quarter 03:53 The Palace of the Luxembourg, 300 years old. Here the French Senate meets 04:26 The Sorbonne. This university was founded in 1255 04:34 The immortals of France lie buried in the Pantheon 04:42 Under the great dome of the Palace of the Invalides, rests the tomb of Napoleon 05:08 Fishing on the left bank The Camps Elysee with the Grand and Petit Palais 05:32 Paris is a city of magnificent churches - 05:55 - and scenes of human interest 06:57 The Louvre, The most famous art museum in the world 07:38 The Arc de Triomphe, beneath which is buried the Unknown Soldier of France 08:42 At night, when Paris turns to gold - the Place de la Concorde is reflected in a blaze of glory 09:17 The End Castle Films","1 film reel (16 mm); black and white, silent","Runtime: 09:20","","","1937","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","black-and-white film","http://vocab.getty.edu/aat/300127344","video/mp4","","","","France--Paris","http://id.worldcat.org/fast/1205283","","","","","Tour Eiffel (Paris, France)","http://id.worldcat.org/fast/1153112","","","","","","","","","France--Seine River","http://id.worldcat.org/fast/1243171","Chapitre de Notre-Dame (Paris, France)","http://id.worldcat.org/fast/529900","Poste du Louvre (Paris, France : Building)","http://id.worldcat.org/fast/2033022","Arc de Triomphe (Paris, France)","http://id.worldcat.org/fast/812839","City and town life in motion pictures","http://id.worldcat.org/fast/862099","","","","","","","U183071244237_narv_cockerell_worldParadeParis_a.mp4","https://ark.colorado.edu/ark:/47540/6f192147f8m5","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","420","1231308","5114","U183071244237_narv_cockerell_worldParadeParis_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~420~1231308"
"Theodore Dru Alison Cockerell Papers","Venice and the glassmaster","Unidentified creator","local","","","Herman Ross, Institutional Cinema Service, Inc","local","","","","","","","","","","","","","","","","","","Producer, Herman Ross, Institutional Cinema Service, Inc. Travelogue footage with views of Venice landmark and canals. Also features the workshop and wares of a traditional glassblower.","Intertitles: 00:00 Herman Ross Presents Venice and the Glassmaster Institutional Cinema Service, Inc. Copyright MCMXXXV. 00:05 The Harbor of Venice is one of the most beautiful in the world 00:32 The Grand Canal. In the distance can be seen the dome of St. Peter's Cathedral and the tower of Saint Marks. 00:55 Besides the Grand Canal there are many smaller canals intersecting the city and are the main arteries of traffic. 01:29 Feeding the pigeons on the Piazzo St. Marco is a favorite pastime of the many visitors to this age old ""City of the Doges."" 02:08 Gondolas and barges glide here and there carrying merchandise and passengers. 03:18 The Rialto Bridge, the most famous of all the bridges of Venice. 04:02 Palace of the Glassmaster. 04:30 For centuries, this ancient industry has been handed down from father to son. 05:22 Using the same tool his forefathers used for seven hundred years and more. 06:11 Varous odd pieces of this ancient Venetian industry. 06:28 Beauty and the Best. 05:48 A beautiful bowl -- the pride of the Glassmaster. 07:03 A troup of South Sea Islanders. 07:18 Some beautiful goblets turned out by the Glassmaster. 07:50 The End","1 film reel (16 mm); black and white, silent","Runtime: 07:50","","","1935","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","black-and-white film","http://vocab.getty.edu/aat/300127344","video/mp4","","","","Italy--Venice","http://id.worldcat.org/fast/1204473","","","","","Glass blowing and working","http://id.worldcat.org/fast/943088","","","","","","","","","Italy--Venice--Piazza San Marco","http://id.worldcat.org/fast/1714655","Gondolas","http://id.worldcat.org/fast/944828","Italy--Venice--Rialto Bridge","http://id.worldcat.org/fast/1714656","Glassware","http://id.worldcat.org/fast/943304","City and town life in motion pictures","http://id.worldcat.org/fast/862099","","","","","","","U183071244245_narv_cockerell_veniceGlassmaster_a.mp4","https://ark.colorado.edu/ark:/47540/c0363993w2qj","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","421","1231306","5114","U183071244245_narv_cockerell_veniceGlassmaster_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~421~1231306"
"Theodore Dru Alison Cockerell Papers","Finalnd","Unidentified creator","local","","","","","","","","","","","","","","","","","","","","","","Travelogue footage with views of landmark and street scenes in Helsingfors, Finland, including the 1940 Olympic stadium and the statue ""Shipwrecked"" by Robert Stigell.","Intertitles: 00:00 Helsingfors Capital of Finland 00:27 The New National Diet Building 00:46 The Presidential Palace 00:55 The Nicolai Church 01:09 The University 01:29 The Athenaeum Picture Gallery 01:43 The National Museum. 01:54 The Opera House 02:08 The National Theatre 02:18 A large minority of the population are Swedes, who have a theatre of their own 03:52 With a new modern stadium, Helsingfors is well prepared for the Olympic Games of 1940 04:22 The New Railroad Station 04:32 ""Shipwrecked"" by Robert Stigell","1 film reel (16 mm); black and white, silent","Runtime: 04:48","","","1939","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","black-and-white film","http://vocab.getty.edu/aat/300127344","video/mp4","","","","Finland","http://id.worldcat.org/fast/1205503","","","","","Swedes","http://id.worldcat.org/fast/1139996","","","","","","","","","Olympics","http://id.worldcat.org/fast/1045581","Stigell, Robert, 1852-1907","local","Finland--Helsinki","http://id.worldcat.org/fast/1210194","City and town life in motion pictures","http://id.worldcat.org/fast/862099","","","","","","","","","U183071244253_narv_cockerell_finland_a.mp4","https://ark.colorado.edu/ark:/47540/nt6z1w627718","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","422","1231304","5114","U183071244253_narv_cockerell_finland_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~422~1231304"
"Theodore Dru Alison Cockerell Papers","Central America","Unidentified creator","local","","","Eastman Classroom Films","local","","","","","","","","","","","","","","","","","","Producer, Eastman Classroom Films. Images of central American with identifying intertitltes, including Guatemala City streets and markets, trains, landscapes, logging in the Mahogany Forest, the port of Limon, and the harvesting of bananas, cocoa, and coffee.","Intertitles: 00:00 Central America Eastman Classroom Films 00:21 Town and Country 00:36 Caribbean Sea Pacific Ocean Guatemala City 01:46 After rugged mountains and arid plateaus come the steaming lowlands 02:35 Logging Mahogany 02:43 Caribbean sea Pacific Ocean Mahogany Forest 03:14 The timber scout climbs a tree to locate large trees for cutting 06:03 When streams are in flood logs are floated to the shipping port. 06:49 Caribbean Sea Pacific Ocean Bananas 07:05 Bananas 07:15 The tropical jungle is cleared for planting 07:33 Banana plants grow from buds on roots stalks 08:15 In about ten months buds appear on the fruit stalk 08:44 Bananas are gathered for shipment while green 10:36 Cacao And Coffee 10:43 Caribbean Sea Pacific Ocean Cacao 11:36 Caribbean Sea Pacific Ocean Coffee 12:13 Limon is a typical port 12:22 Caribbean Sea Pacific Ocean Limon","1 film reel (16 mm); black and white, silent","Runtime: 13:21","","","1938","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","black-and-white film","http://vocab.getty.edu/aat/300127344","video/mp4","","","","Central America","http://id.worldcat.org/fast/1244535","","","","","Guatemala--Guatemala City","http://id.worldcat.org/fast/1212111","","","","","","","","","Forests and forestry","http://id.worldcat.org/fast/932632","Logging","http://id.worldcat.org/fast/1001952","Banana trade--Environmental aspects","http://id.worldcat.org/fast/826412","Cacao","http://id.worldcat.org/fast/843656","Coffee farmers","http://id.worldcat.org/fast/866353","","","","","","","U183071244261_narv_cockerell_centralAmerica_a.mp4","https://ark.colorado.edu/ark:/47540/pv791b84d2sh","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","423","1231302","5114","U183071244261_narv_cockerell_centralAmerica_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~423~1231302"
"Theodore Dru Alison Cockerell Papers","Missions of California: In the foothills of the Padres","Haselton, Guy D.","local","","","Guy D. Haselton Travellettes","local","","","","","","","","","","","","","","","","","","Producer, Guy D. Haselton Travellettes; photographer, Guy D. Haselton. Images of California mission buildings with identifying intertitles","Intertitles: 00:00 Guy D. Haselton Travellettes presents Missions of California In The Footsteps Of The Padres Photographed by Guy D. Haselton Copyright MCMXXXIX All Rights Reserved 00:10 Civilization dawned in California July 16.1769 at San Diego with the founding of Mission San Diego de Alcala by Fray Junipero Serra, a Franciscan Friar. It was the first of 21 such outposts of Christianity extending 700 miles to the north. 00:36 With orders of the King of Spain to colonize the new land for Crown and Church, Serra made the terrible overland desert journey on foot. He was joined at San Diego by Don Gaspar de Portola, who came by sea. 01:03 Under the great Serra and Padre Fermin Lasuen, this successor, the Missions converted the Coast Indians, taught them useful trades. This Golden Age of California lasted 50 years. Today the vestiges of its glory form the state's most precious heritage. 01:34 San Diego de Alcala 1769 02:05 San Carlos de Carmel 1770 Burial place of Father Serra San Antonio de Padua 1771 03:19 San Gabriel Arcangel 1771 03:49 First grapevine in California. Planted by the Padres in 1775 at Mission 04:12 San Gabriel San Luis Obispo de Tolosa 1772 04:44 San Francisco de Assisi 1776 04:59 San Juan Capistrano 1776 05:53 Santa Clara de Assisi 1777 06:17 San Buenaventura 1782 06:57 Santa Barbara 1786 La Purisima Concepcion 1787 (before reconstruction) 8:10 La Purisima as it appears today 08:39 Site of Mission Santa Cruz 1791 08:50 La Soledad 1791 09:08 San Jose de Guadalupe 1797 09:22 San Juan Bautista 1797 10:08 San Miguel Arcangel 1797 10:47 San Fernando Rey de Espania 1797 San Luis Rey de Franca 1798 11:46 Planted in 1779 at Mission San Luis Rey, the first pepper tree in California still flourishes 12:31 Santa Ynez 1804 13:10 This pear tree is all that remains of Mission San Rafael Arcangel, founded in 1817 13:25 The last mission founded - San Francisco de Solano July 4, 1823 13:55 Gone is the pastoral simplicity of Mission days. Well more than a century has passed since the last building was dedicated at the end of El Camino Real. But the memory of a great accomplishment will long survive the crumbling walls that remain. 14:29 The End A Haselton Travelette","1 film reel (16 mm); color (tinted), silent","Runtime: 14:34","","","1939","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","video/mp4","","","","California","http://id.worldcat.org/fast/1204928","","","","","Missions","http://id.worldcat.org/fast/1023771","","","","","","","","","Colonialism","http://id.worldcat.org/fast/968126","Indigenous peoples--United States","http://id.loc.gov/authorities/subjects/sh85065184","","","","","","","","","","","","","U183071244279_narv_cockerell_missionsCaliforniaFoothillsPadres_a.mp4","https://ark.colorado.edu/ark:/47540/qf390507p637","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","424","1231300","5114","U183071244279_narv_cockerell_missionsCaliforniaFoothillsPadres_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~424~1231300"
"Theodore Dru Alison Cockerell Papers","The arid southwest","Unidentified creator","local","","","Eastman Classroom Films","local","","","","","","","","","","","","","","","","","","Producer, Eastman Classroom Films. Images of southwest deserts with informational intertitles. Includes maps, desert plants, animals, and a section on ""nomadic life.""","Intertitles: 00:00 The Arid Southwest Eastman Classroom films 00:28 Forests once grew in lands now arid 00:51 The hot deserts of the world are strung like beads along the tropics of Cancer and Capricorn 01:08 Tropic of Cancer 01:12 Tropic of Capricorn 01:17 Great Australian Desert 01:24 Desert of Thar 01:32 Arabian Desert 01:40 Sahara Desert 01:46 Kalahri Desert 01:57 Atacama Desert 02:05 Great American Desert 02:13 In the southwest are large areas of arid land 02:41 Desert Plants 02:53 Cactus plants 04:07 The barrel cactus stores water 04:53 Desert Animals 04:56 The Gila Monster 05:20 The Horned Toad 05:37 The Desert Scorpion 06:06 The Rattlesnake 06:50 The Side-winder 07:15 The Desert Tortoise 07:49 The Prairie Dog 08:11 The Badger 08:35 Skunks 08:51 The Ring-tail Cat 09:27 The Wildcat 09:52 The Coyote 10:13 Nomadic Life 10:18 Navajo Indians 13:34 Winter quarters","1 film reel (16 mm); color (tinted), silent","Runtime: 14:45","","","1920s/1940s","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","video/mp4","","","","","","","","","","Deserts","http://id.worldcat.org/fast/891230","","","","","","","","","Reptiles","http://id.worldcat.org/fast/1095020","Desert animals","http://id.worldcat.org/fast/891140","Desert plants","http://id.worldcat.org/fast/891173","Indigenous peoples","http://id.loc.gov/authorities/subjects/sh85090174","Navajo textile fabrics","http://id.worldcat.org/fast/1034905","","","","","","","U183071244287_narv_cockerell_aridSouthwest_a.mp4","https://ark.colorado.edu/ark:/47540/v46f9t38n0np","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","425","1231298","5114","U183071244287_narv_cockerell_aridSouthwest_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~425~1231298"
"Theodore Dru Alison Cockerell Papers","Flowers growing and opening","Pillsbury, Arthur C. (Arthur Clarence)","http://id.worldcat.org/fast/1478366","","","","","","","","","","","","","","","","","","","","","","Title on container: ""Blossoming flowers."" Photographer, Arthur C. Pillsbury. Time-lapse footage of flowers opeing, with informational intertitles identifying parts of the plant. Images include tiger lily, versper iris, bean sprouts, chrysanthemums, yellow rose, lotus, and cotton. Filmed at the Missouri Botanical Gardens, St. Louis, Missouri","Intertitles: 00:00 Flowers Growing and Opening Photographed by Arthur C. Pillsbury. Made at Missouri Botanical Gardens, St. Louis, Missouri. 00:09 When the Tiger Lily bud opens 01:15 The Vesper Iris opens at three and it silently folds itself up at nine 02:02 Bean seeds sprouting 02:51 The cotyldons supply part of the nourishment to the first foliage leaves 03:05 Tip the young plant on its side and the Geotropic curvature appears 04:15 An exhibit of Chrysanthemums 04:37 The buds of Chrysanthemums take three weeks to open 05:21 A Yellow Rose takes two weeks to open 06:23 The Lotus is the Sacred Flower of the Nile 09:32 Cotton buds open at 4 A.M. 09:47 Cotton Balls divide in sections of four","1 film reel (16 mm); black and white, silent","Runtime: 10:34","","","Circa 1930s","MovingImage","http://purl.org/dc/dcmitype/MovingImage","motion pictures (visual works)","http://vocab.getty.edu/aat/300136900","black-and-white film","http://vocab.getty.edu/aat/300127344","video/mp4","","","","Missouri--Saint Louis","http://id.worldcat.org/fast/1204930","","","","","Botany","http://id.worldcat.org/fast/836869","","","","","","","","","Plants","http://id.worldcat.org/fast/1065823","Flowers","http://id.worldcat.org/fast/927866","Chrysanthemums","http://id.worldcat.org/fast/860237","Roses","http://id.worldcat.org/fast/1100524","Time-lapse films","http://id.worldcat.org/fast/1726301","","","","","","","U183071244295_narv_cockerell_flowersGrowingOpening_a.mp4","https://ark.colorado.edu/ark:/47540/f5299s23j1mk","","","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","426","1231296","5114","U183071244295_narv_cockerell_flowersGrowingOpening_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~426~1231296"
