"Collection Name","Title#1","Creator#1","CreatorLink#1","Creator#2","CreatorLink#2","Publisher#1","PublisherLink#1","Contributor#1","Contributor#2","Scientific Name#1","Higher Classification#1","Higher Classification Source#1","Scientific Name#2","Higher Classification#2","Higher Classification Source#2","Scientific Name#3","Higher Classification#3","Higher Classification Source#3","Scientific Name#4","Higher Classification#4","Higher Classification Source#4","Scientific Name#5","Higher Classification#5","Higher Classification Source#5","Description#1","Description#2","Description#3","Description#4","Description#5","Date#1","Date#2","Type#1","TypeLink#1","Format#1","FormatLink#1","Format#2","FormatLink#2","Format#3","FormatLink#3","Coverage#1","CoverageLink#1","Coverage#2","CoverageLink#2","Coverage#3","CoverageLink#3","Subject#1","SubjectLink#1","Subject#10","SubjectLink#10","Subject#11","SubjectLink#11","Subject#12","SubjectLink#12","Subject#13","SubjectLink#13","Subject#2","SubjectLink#2","Subject#3","SubjectLink#3","Subject#4","SubjectLink#4","Subject#5","SubjectLink#5","Subject#6","SubjectLink#6","Subject#7","SubjectLink#7","Subject#8","SubjectLink#8","Subject#9","SubjectLink#9","Identifier ARK#1","Identifier#2","Language#1","LanguageLink#1","Relation#1","RelationLink#1","Relation#2","Relation#3","Rights#1","RightsLink#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL","lnexp_IMAGEURL:4"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Pellaea antiquella from Florissant","Unidentified photographer","","","","","","","","Pellaea antiquella","Plantae | Tracheophyta | Polypodiopsida | Polypodiales | Pteridaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/mt9z2683j6hr","narv_cockerellFlorissant_105_001_016.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","237","4847","narv_cockerellFlorissant_105_001_016.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~237~147147","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_016.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Microstylum wheeleri from Florissant","Unidentified photographer","","","","","","","","Microstylum wheeleri","Animalia | Arthropoda | Insecta | Diptera | Asilidae","GBIF","","","","","","","","","","","","","Original specimen is held by the University of Colorado Boulder Museum of Natural History (UCM #4522). Date of lantern slide is inferred from collection date in UCM record (8 July 1906). Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","circa 1906","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/m9787n27d5x1","narv_cockerellFlorissant_105_001_017.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","238","4847","narv_cockerellFlorissant_105_001_017.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~238~147145","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_017.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimens of Trichophanes folarium and Amia sp. from Florissant","Unidentified photographer","","","","","","","","Trichophanes folarium","Animalia | Chordata | Actinopterygii | Percopsiformes | Aphredoderidae","GBIF","Amia","Animalia | Chordata | Actinopterygii | Amiiformes | Amiidae","GBIF","","","","","","","","","","Labeled on slide, in part: Trichophanes foliarum Cope and tail of Amia. Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/2h212j13f8dq","narv_cockerellFlorissant_105_001_018.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","239","4847","narv_cockerellFlorissant_105_001_018.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~239~147143","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_018.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Stipa laminarum from Florissant","Unidentified photographer","","","","","","","","Stipa laminarum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/8t1k2r61j0gx","narv_cockerellFlorissant_105_001_019.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","240","4847","narv_cockerellFlorissant_105_001_019.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~240~147141","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_019.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Myrica diversifolia from Florissant","Unidentified photographer","","","","","","","","Myrica diversifolia","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Sorbus","GBIF","","","","","","","","","","","","","Labeled on slide: ""Myrica"" diversifolia Lx. Florissant. Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/c20c7770v009","narv_cockerellFlorissant_105_001_020.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","241","4847","narv_cockerellFlorissant_105_001_020.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~241~147139","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_020.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil type specimen of Syrphus willistoni from Florissant","Unidentified photographer","","","","","","","","Syrphus willistoni","Animalia | Arthropoda | Insecta | Diptera | Syrphidae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Type specimens (Natural history)","http://id.loc.gov/authorities/subjects/sh85139125","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/41688w36p5vb","narv_cockerellFlorissant_105_001_021.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","242","4847","narv_cockerellFlorissant_105_001_021.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~242~147137","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_021.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Rhus coriarioides from Florissant","Unidentified photographer","","","","","","","","Rhus coriarioides","Plantae | Tracheophyta | Magnoliopsida | Sapindales | Anacardiaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/w71g9s9466x5","narv_cockerellFlorissant_105_001_022.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","243","4847","narv_cockerellFlorissant_105_001_022.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~243~147135","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_022.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Phymatodes volarus from Florissant","Unidentified photographer","","","","","","","","Phymatodes volarus","Animalia | Arthropoda | Insecta | Coleoptera | Cerambycidae","GBIF","","","","","","","","","","","","","Original specimen is held by the University of Colorado Boulder Museum of Natural History (UCM #4538). Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Animals, Fossil","http://id.loc.gov/authorities/subjects/sh89005493","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/5g154407k4st","narv_cockerellFlorissant_105_001_023.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","244","4847","narv_cockerellFlorissant_105_001_023.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~244~147133","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_023.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil specimen of Pinus wheeleri from Florissant","Unidentified photographer","","","","","","","","Pinus wheeleri","Plantae | Tracheophyta | Pinopsida | Pinales | Pinaceae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/9x920t07m4xf","narv_cockerellFlorissant_105_001_024.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","245","4847","narv_cockerellFlorissant_105_001_024.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~245~147131","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_024.pdf"
"Theodore Dru Alison Cockerell Papers","Fossil type specimen of Quercus ramaleyi from Florissant, and fossil specimen of Quercus fendleri from New Mexico","Unidentified photographer","","","","","","","","Quercus ramaleyi","Plantae | Tracheophyta | Magnoliopsida | Fagales | Fagaceae","GBIF","Quercus fendleri","Plantae | Tracheophyta | Magnoliopsida | Fagales | Fagaceae","GBIF","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 105.","","","","Undated","","StillImage","http://purl.org/dc/dcmitype/StillImage","photographs","http://vocab.getty.edu/aat/300046300","lantern slides","http://vocab.getty.edu/aat/300134977","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Plants, Fossil","http://id.loc.gov/authorities/subjects/sh89005494","","","","","","","","","Type specimens (Natural history)","http://id.loc.gov/authorities/subjects/sh85139125","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/4j121d2667qg","narv_cockerellFlorissant_105_001_025.pdf","","","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","246","4847","narv_cockerellFlorissant_105_001_025.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~246~147129","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_105_001_025.pdf"
